id,carat,cut,color,clarity,depth,table,x,y,z,price
16224,1.01,Very Good,G,SI1,60.0,58.0,6.51,6.55,3.92,4719
11350,0.67,Very Good,G,VS2,60.4,61.0,5.61,5.64,3.4,2080
26325,0.43,Ideal,G,VS1,61.3,57.0,4.85,4.88,2.98,943
15503,2.28,Ideal,J,VS1,62.6,54.2,8.37,8.41,5.25,16592
13754,0.9,Good,F,SI2,63.1,58.0,6.11,6.13,3.86,3519
8458,0.32,Very Good,H,VS1,61.7,58.0,4.37,4.41,2.71,561
26431,0.32,Ideal,H,VS2,61.3,56.0,4.42,4.45,2.72,523
23643,0.55,Ideal,F,VS2,61.3,54.0,5.27,5.33,3.25,1649
18195,1.01,Premium,H,I1,58.1,59.0,6.66,6.6,0.0,3167
4005,1.29,Premium,D,SI2,59.4,62.0,7.06,6.99,4.17,6935
10711,1.16,Premium,I,SI2,62.1,58.0,6.78,6.71,4.19,4326
3694,1.21,Premium,J,SI2,60.9,60.0,6.82,6.78,4.14,4440
2538,1.52,Fair,H,SI1,61.2,60.0,7.39,7.29,4.49,8818
25943,0.53,Ideal,E,VS2,60.8,55.0,5.26,5.3,3.21,1707
3096,0.3,Very Good,G,SI1,59.5,63.0,4.29,4.32,2.56,447
562,0.91,Ideal,J,VS1,61.9,56.0,6.19,6.22,3.85,3863
5815,2.0,Ideal,F,SI2,62.6,57.0,8.08,8.01,5.04,18172
1695,1.5,Premium,I,VS2,61.4,58.0,7.28,7.24,4.46,11655
2591,2.0,Very Good,G,SI1,63.5,56.0,7.9,7.97,5.04,18818
17757,1.01,Good,H,SI2,65.7,60.0,6.17,6.19,4.06,3926
10367,0.73,Ideal,E,VS2,61.4,55.0,5.82,5.8,3.57,2902
596,0.74,Premium,D,SI1,60.6,60.0,5.88,5.84,3.55,2655
14899,0.5,Ideal,E,SI2,62.4,57.0,5.07,5.03,3.15,1240
23470,0.31,Premium,I,VS2,61.1,58.0,4.38,4.36,2.67,558
2833,0.71,Very Good,E,VS2,61.2,58.0,5.71,5.79,3.52,2891
8894,1.14,Premium,D,SI2,59.2,61.0,6.84,6.82,4.04,5047
4092,0.4,Ideal,E,VVS2,61.6,56.0,4.78,4.73,2.93,1056
16534,0.35,Ideal,H,VVS1,61.7,56.0,4.55,4.53,2.8,1024
22242,0.53,Good,E,SI1,64.1,54.0,5.11,5.16,3.29,1332
17445,0.4,Premium,E,SI1,60.9,60.0,4.75,4.77,2.9,737
15063,0.34,Ideal,H,VVS2,61.8,54.0,4.49,4.47,2.77,880
19242,0.91,Ideal,F,SI2,60.3,57.0,6.26,6.34,3.8,3763
9763,1.0,Premium,E,SI2,61.7,58.0,6.34,6.39,3.93,4620
21105,0.32,Ideal,I,VS1,61.4,55.3,4.39,4.42,2.7,529
17890,1.24,Premium,F,VS2,62.2,58.0,6.89,6.84,4.27,9411
14446,0.71,Ideal,D,VS2,61.2,56.0,5.76,5.78,3.53,3135
3783,1.51,Very Good,G,VS1,62.9,58.0,7.32,7.41,4.63,13378
14299,0.76,Ideal,E,SI2,61.5,57.0,5.83,5.87,3.6,2680
25289,1.5,Premium,H,SI1,61.6,58.0,7.33,7.38,4.53,8669
3750,1.51,Very Good,J,SI1,60.6,57.0,7.38,7.46,4.5,7125
25594,1.5,Premium,E,SI2,61.2,59.0,7.36,7.41,4.52,9900
6862,0.41,Very Good,G,VVS2,61.6,56.0,4.76,4.78,2.94,1007
20513,0.31,Very Good,I,SI1,62.8,60.0,4.29,4.31,2.7,418
6309,0.5,Good,F,SI2,57.7,62.0,5.22,5.18,3.0,984
14438,0.57,Good,D,SI2,63.8,57.0,5.24,5.26,3.35,1262
26312,0.34,Good,D,VVS1,57.4,62.0,4.67,4.71,2.69,957
24570,1.31,Very Good,I,VS2,61.2,58.0,7.01,7.05,4.3,6917
15105,1.5,Very Good,G,SI1,62.1,58.0,7.26,7.3,4.52,10019
3284,0.31,Ideal,F,VVS1,61.0,57.0,4.38,4.39,2.67,884
16474,0.73,Fair,D,SI2,65.5,60.0,5.64,5.54,3.66,2147
8693,0.31,Ideal,H,VS2,62.0,57.0,4.33,4.38,2.7,489
21413,0.76,Ideal,D,VS2,63.0,56.0,5.83,5.79,3.66,3248
12792,0.56,Very Good,F,SI1,62.9,56.0,5.25,5.27,3.31,1436
1968,0.5,Ideal,G,VVS2,61.2,56.0,5.13,5.1,3.13,1935
14216,1.75,Ideal,F,SI2,62.9,57.0,7.71,7.59,4.81,11113
9169,1.32,Good,J,VS1,62.6,62.0,6.92,7.01,4.36,6147
1091,0.9,Good,D,VVS1,62.9,58.0,6.01,6.1,3.81,8239
26210,0.33,Premium,I,VS1,61.6,60.0,4.45,4.42,2.73,668
1312,0.3,Ideal,G,SI1,60.6,57.0,4.34,4.37,2.63,487
3950,1.51,Premium,F,VS2,61.6,58.0,7.35,7.32,4.52,14817
6447,1.5,Premium,G,VS1,61.2,59.0,7.32,7.36,4.49,14105
513,0.38,Very Good,F,SI2,,61.0,4.61,4.67,2.83,600
16240,0.31,Ideal,D,SI1,61.4,55.0,4.38,4.35,2.68,732
20908,2.01,Premium,I,VS2,59.5,60.0,8.26,8.21,4.9,13003
21268,1.55,Premium,J,VS1,62.6,59.0,7.4,7.35,4.62,8749
14143,2.25,Ideal,I,SI2,60.5,56.0,8.49,8.54,5.15,16575
26432,1.5,Very Good,I,VS1,60.8,63.0,7.37,7.41,4.49,9281
12683,0.3,Premium,G,VS1,61.8,59.0,4.34,4.37,2.69,605
6960,0.31,Ideal,G,VS2,62.1,54.0,4.34,4.36,2.7,511
14383,0.5,Very Good,D,VS2,62.8,56.0,5.04,5.08,3.18,1752
24517,0.9,Very Good,I,VVS1,63.5,58.0,6.06,6.09,3.86,4161
7983,1.34,Very Good,H,VVS2,59.7,60.0,7.19,7.22,4.3,9735
12546,0.9,Ideal,H,VVS2,62.0,57.0,6.15,6.2,3.83,4924
18036,1.2,Good,G,SI2,,54.0,6.75,6.71,4.28,5141
14290,0.91,Premium,F,SI2,61.0,51.0,6.24,6.21,3.8,3546
3173,0.26,Ideal,F,VS1,60.9,57.0,4.13,4.11,2.51,580
20342,0.34,Ideal,E,VVS1,61.0,57.0,4.53,4.55,2.77,946
21226,0.32,Very Good,G,VS2,62.0,59.0,4.37,4.41,2.72,561
5279,1.19,Premium,I,SI2,61.6,56.0,6.87,6.83,4.22,4558
11004,0.41,Ideal,G,IF,61.7,56.0,4.8,4.77,2.95,1431
16446,0.31,Good,D,SI1,63.5,57.0,4.28,4.32,2.73,571
18841,1.01,Ideal,E,SI2,61.5,55.0,6.45,6.49,3.98,4504
21365,0.29,Very Good,F,VVS1,61.5,56.0,4.26,4.3,2.63,563
17161,0.43,Very Good,I,SI2,61.5,54.0,4.86,4.89,3.0,691
475,1.23,Premium,H,VS2,59.3,58.0,7.0,6.94,4.13,5979
5148,0.4,Good,I,VVS1,63.3,57.0,4.67,4.71,2.97,842
24581,0.71,Very Good,G,SI1,63.2,58.0,5.58,5.68,3.56,2137
17676,1.13,Premium,J,VS1,61.1,59.0,6.74,6.67,4.1,4873
25148,0.51,Very Good,E,SI2,61.6,57.0,5.17,5.19,3.19,1195
12981,0.38,Ideal,D,VVS2,60.3,57.0,4.71,4.77,2.86,992
16624,0.54,Ideal,G,IF,61.5,55.0,5.24,5.3,3.23,2289
217,1.22,Ideal,I,SI1,62.3,58.0,6.8,6.82,4.24,6398
18007,0.52,Very Good,E,SI1,60.8,56.0,5.17,5.2,3.15,1343
15491,0.32,Very Good,H,VS1,63.0,57.0,4.37,4.39,2.76,561
18730,0.71,Very Good,I,VS2,61.4,56.0,5.73,5.79,3.53,2219
15904,0.3,Ideal,D,VS2,62.4,55.0,4.32,4.3,2.69,790
5044,0.42,Ideal,E,VVS1,59.7,56.0,4.91,4.88,2.92,1369
1261,0.31,Very Good,E,SI2,61.2,61.0,4.36,4.37,2.67,435
20340,1.22,Premium,H,VS1,62.5,59.0,6.85,6.79,4.26,7816
19850,0.52,Very Good,I,VVS1,,58.0,5.13,5.1,3.23,1577
2801,1.01,Good,D,VS2,64.2,60.0,6.32,6.35,4.07,6066
18425,0.33,Very Good,G,IF,62.6,55.0,4.41,4.44,2.77,898
18138,0.53,Ideal,E,VS1,61.6,55.6,5.19,5.24,3.22,2019
9773,0.52,Ideal,H,VS1,62.0,55.0,5.15,5.19,3.2,1699
6709,0.33,Very Good,I,IF,62.0,58.0,4.44,4.46,2.76,694
2165,0.77,Very Good,H,VS1,61.0,60.0,5.9,5.87,3.59,2840
17785,0.33,Ideal,F,VS1,62.1,55.0,4.43,4.46,2.76,738
4617,0.53,Ideal,F,VS1,61.8,56.0,5.22,5.2,3.22,1908
10241,0.6,Premium,D,SI2,62.0,57.0,5.43,5.35,3.34,1196
20302,0.3,Ideal,H,SI1,62.2,57.0,4.26,4.29,2.66,450
20824,0.36,Ideal,G,IF,61.6,55.0,4.57,4.59,2.82,1074
5813,0.31,Ideal,G,VVS1,61.5,54.0,4.36,4.39,2.69,789
1548,0.7,Premium,H,VS2,62.2,58.0,5.74,5.68,3.55,2184
4143,0.43,Ideal,H,VS1,61.2,56.0,4.87,4.9,2.99,850
2259,2.09,Very Good,H,SI1,61.1,56.0,8.23,8.3,5.05,18392
14895,0.7,Good,E,SI1,61.6,61.0,5.64,5.66,3.48,2111
3524,0.33,Ideal,E,VVS1,61.7,56.0,4.46,4.42,2.74,1052
2657,1.05,Very Good,H,SI1,63.2,59.0,6.39,6.46,4.06,5072
2203,1.0,Very Good,D,SI1,61.3,54.0,6.37,6.39,3.91,5390
18897,0.53,Ideal,H,VVS1,61.6,54.0,5.2,5.25,3.22,1743
14336,0.91,Ideal,I,SI2,61.6,57.0,6.23,6.24,3.84,3034
7980,1.29,Premium,I,SI1,62.1,57.0,7.03,6.92,4.33,6140
10999,1.5,Very Good,H,VS2,62.8,57.0,7.25,7.3,4.57,10959
22758,1.04,Premium,F,SI1,62.8,57.0,6.5,6.43,4.06,5650
12877,0.41,Very Good,G,SI2,63.4,58.0,4.73,4.7,2.99,784
22418,0.58,Very Good,E,VS2,59.6,59.0,5.4,5.44,3.23,1906
1119,0.51,Premium,E,VS1,61.9,58.0,5.1,5.15,3.17,1831
19414,0.73,Premium,G,VS2,60.7,58.0,5.87,5.82,3.55,2770
6519,1.77,Premium,G,SI2,62.7,59.0,7.67,7.66,4.8,9664
8759,0.73,Very Good,H,SI1,62.8,55.0,5.71,5.75,3.6,2196
20637,0.35,Premium,G,VS1,62.3,59.0,4.53,4.49,2.81,906
21377,0.3,Ideal,E,VVS1,62.5,56.0,4.28,4.3,2.68,862
12114,1.52,Ideal,G,VS2,61.4,56.0,7.39,7.47,4.56,14692
24060,0.36,Ideal,F,VS2,61.0,56.0,4.61,4.64,2.82,759
21755,0.41,Ideal,F,VS1,60.6,57.0,4.84,4.79,2.92,1076
18273,0.51,Very Good,F,VS2,,58.0,5.1,5.17,3.13,1569
15844,0.32,Premium,D,SI1,62.3,55.0,4.42,4.38,2.74,756
9400,0.32,Ideal,H,VVS1,61.6,55.0,4.4,4.43,2.72,730
7755,1.16,Ideal,I,VS2,61.5,57.0,6.75,6.78,4.16,5207
19938,0.71,Ideal,I,SI1,61.4,56.0,5.73,5.77,3.53,2376
20991,0.9,Fair,D,SI2,64.6,59.0,6.04,6.01,3.89,3847
8209,0.55,Very Good,J,SI1,62.5,57.0,5.22,5.24,3.27,965
2713,0.34,Ideal,G,VS2,61.8,56.0,4.52,4.48,2.78,765
6183,0.53,Ideal,D,VS1,61.6,56.0,5.23,5.19,3.21,2340
21572,1.01,Very Good,J,SI2,63.3,53.0,6.35,6.31,4.01,3088
11759,1.15,Premium,G,VS2,61.5,58.0,6.76,6.71,4.14,6492
25083,0.46,Good,I,VVS1,63.5,57.0,4.85,4.91,3.1,1089
15087,0.41,Ideal,G,VS2,62.5,56.0,4.72,4.75,2.96,827
22035,0.41,Very Good,F,VVS1,61.4,58.0,4.76,4.78,2.93,1122
25493,1.31,Premium,F,SI1,62.6,58.0,6.98,7.02,4.38,7625
12479,1.02,Ideal,D,VS1,62.0,56.0,6.46,6.5,4.02,8658
17491,0.71,Ideal,G,SI1,62.1,54.0,5.72,5.77,3.57,2513
18781,2.01,Premium,I,SI1,61.5,60.0,8.12,8.01,4.96,16499
26907,0.36,Very Good,I,VS1,60.3,60.0,4.58,4.64,2.78,568
2625,0.5,Good,E,SI1,63.3,59.0,4.99,5.03,3.17,1316
764,1.34,Ideal,J,VS1,62.0,57.0,7.12,7.04,4.39,6010
13444,0.34,Ideal,G,VS2,61.5,56.0,4.5,4.47,2.76,765
25880,0.45,Very Good,G,VVS1,62.2,58.0,4.9,4.97,3.07,1327
12376,0.34,Ideal,D,I1,62.5,57.0,4.49,4.47,2.8,530
2238,0.9,Very Good,H,VS2,62.3,59.0,6.1,6.17,3.82,4328
17981,0.41,Ideal,D,VS1,61.8,57.0,4.8,4.75,2.95,1230
11368,1.32,Ideal,D,VVS2,59.3,59.0,7.16,7.23,4.27,15802
12927,0.54,Ideal,G,VVS1,62.2,56.0,5.2,5.22,3.24,2123
17151,1.21,Ideal,H,SI2,62.6,56.0,6.84,6.77,4.26,5624
15003,0.56,Very Good,F,SI1,63.2,56.0,5.29,5.24,3.33,1441
403,0.52,Very Good,G,SI1,61.7,57.0,5.13,5.16,3.17,1311
5100,0.69,Very Good,F,SI1,62.6,59.6,5.59,5.66,3.52,1951
17678,0.38,Very Good,D,VS2,58.8,61.0,4.72,4.77,2.79,871
9386,0.3,Ideal,H,VS2,62.1,55.0,4.3,4.33,2.68,457
11308,1.21,Premium,F,SI1,61.6,59.0,6.82,6.79,4.19,7257
9514,0.3,Ideal,E,VVS1,61.1,56.0,4.38,4.36,2.67,982
22950,0.56,Premium,D,VS2,61.5,58.0,5.28,5.33,3.26,1910
18118,0.41,Ideal,D,VS2,62.2,57.0,4.72,4.76,2.95,1007
1883,0.42,Premium,E,SI1,60.0,58.0,4.89,4.85,2.92,926
256,0.52,Very Good,G,VS1,62.3,58.0,5.14,5.17,3.21,1629
25977,1.19,Good,J,SI1,59.8,64.0,6.94,6.9,4.14,4498
24480,0.71,Ideal,E,VVS1,61.0,57.0,5.75,5.76,3.51,4860
5475,0.51,Very Good,F,VS2,60.6,60.0,5.18,5.22,3.15,1601
19817,0.4,Ideal,E,VVS2,61.5,56.0,4.74,4.79,2.93,1158
7566,1.54,Ideal,J,VS1,62.2,59.0,7.34,7.38,4.58,8848
15023,2.19,Premium,I,SI2,60.8,60.0,8.34,8.38,5.08,15032
19529,0.28,Ideal,H,VS2,61.9,55.0,4.2,4.23,2.61,467
9691,1.67,Very Good,I,VS1,61.6,59.1,7.61,7.64,4.7,11867
22375,1.18,Ideal,D,I1,61.5,62.0,6.88,6.73,4.19,3886
19263,0.54,Good,D,SI1,57.9,60.0,5.36,5.39,3.11,1767
23280,0.33,Ideal,H,VVS1,,55.0,4.4,4.44,2.75,752
7292,0.31,Good,E,SI1,63.4,55.0,4.26,4.29,2.71,507
7446,0.47,Very Good,F,SI1,63.3,60.0,4.98,4.94,3.14,1086
10981,1.1,Premium,G,VS2,59.6,60.0,6.72,6.7,4.0,6121
11567,1.0,Premium,G,VS1,62.9,60.0,6.36,6.29,3.98,6989
6036,0.31,Ideal,H,SI1,62.0,53.9,4.35,4.39,2.7,491
20548,0.77,Very Good,H,VS1,62.8,58.0,5.75,5.78,3.62,2961
23824,0.76,Premium,E,SI2,62.4,58.0,5.83,5.86,3.65,2451
26015,0.35,Premium,D,SI2,60.8,58.0,4.57,4.51,2.76,669
25655,0.41,Premium,G,VS2,60.9,58.0,4.8,4.83,2.93,827
23395,0.3,Ideal,H,VS2,60.9,58.0,4.29,4.32,2.62,491
6076,0.54,Very Good,F,VS1,61.0,58.0,5.24,5.25,3.2,1813
10752,0.9,Good,F,VS2,65.0,58.0,6.03,6.06,3.93,4268
15550,0.53,Premium,E,SI1,62.2,56.0,5.22,5.16,3.23,1654
22797,1.19,Ideal,F,VVS2,60.8,57.0,6.85,6.83,4.16,10748
18982,0.36,Ideal,I,VVS1,61.7,56.0,4.59,4.62,2.84,824
23922,1.41,Good,E,VVS2,59.9,61.0,7.21,7.37,4.37,14853
26054,0.32,Premium,H,VS2,60.7,60.0,4.39,4.41,2.67,505
25065,0.3,Ideal,J,VVS2,62.0,54.0,4.3,4.34,2.68,413
22880,0.34,Premium,E,SI2,61.5,58.0,4.49,4.52,2.77,477
1712,0.71,Good,G,SI1,63.6,56.0,5.65,5.67,3.6,2428
3748,0.4,Very Good,E,VVS2,61.4,56.0,4.74,4.81,2.93,988
23028,0.32,Premium,E,VS2,62.6,58.0,4.4,4.36,2.74,900
4325,0.23,Very Good,F,VVS2,61.3,60.0,3.98,4.01,2.45,465
13050,1.01,Good,D,VS2,61.8,59.0,6.28,6.35,3.9,6912
21676,0.38,Ideal,E,VS1,61.6,56.0,4.66,4.62,2.86,1069
21082,0.3,Ideal,F,VVS1,61.9,57.0,4.3,4.32,2.67,814
14719,0.3,Ideal,E,VS2,62.0,57.0,4.26,4.29,2.65,603
24904,0.71,Fair,F,IF,58.7,62.0,5.87,5.81,3.43,3205
25693,0.96,Very Good,G,SI1,63.2,57.0,6.27,6.23,3.95,4247
11740,0.72,Very Good,G,SI1,62.4,59.0,5.67,5.7,3.55,2482
24511,1.01,Good,G,SI1,63.5,60.0,6.3,6.33,4.01,4588
22603,0.47,Ideal,H,VS2,61.7,57.0,4.99,5.03,3.09,1136
9572,1.55,Very Good,G,VS1,60.8,60.0,7.46,7.51,4.55,14386
4637,0.35,Premium,H,VVS2,62.7,58.0,4.5,4.46,2.81,906
16749,0.75,Very Good,E,SI1,61.5,58.0,5.82,5.86,3.59,2923
7026,0.51,Ideal,D,VS1,62.4,57.0,5.13,5.09,3.19,1873
5480,0.3,Ideal,G,SI2,60.6,56.0,4.35,4.4,2.65,405
13201,0.36,Ideal,D,SI1,61.5,56.0,4.56,4.64,2.83,663
21034,0.32,Ideal,G,VVS1,60.2,56.0,4.45,4.49,2.69,842
5376,1.08,Premium,F,SI2,62.7,58.0,6.53,6.49,4.08,3992
13695,1.06,Premium,I,VS1,62.4,55.0,6.57,6.5,4.08,4920
21528,0.58,Ideal,F,VVS1,61.6,57.0,5.33,5.38,3.3,2728
64,0.3,Ideal,F,VS1,61.9,55.0,4.28,4.3,2.66,673
9719,0.34,Very Good,F,VS2,62.9,58.0,4.44,4.46,2.8,686
7342,0.36,Ideal,G,IF,62.2,53.0,4.59,4.61,2.86,1029
26647,0.72,Ideal,I,VS2,61.6,55.0,5.76,5.78,3.55,2312
3657,0.39,Premium,G,VS2,60.4,61.0,4.73,4.71,2.85,942
18090,1.17,Ideal,F,SI2,62.2,55.0,6.73,6.7,4.18,5556
11513,0.3,Premium,F,VS2,60.4,58.0,4.31,4.33,2.61,605
23864,1.02,Very Good,I,VS2,,59.0,6.57,6.62,3.91,4762
3414,1.5,Very Good,F,VS2,63.9,57.0,7.16,7.23,4.6,13037
9284,1.01,Fair,G,VS2,66.8,56.0,6.15,6.09,4.09,4480
24327,0.3,Ideal,F,IF,61.8,56.0,4.31,4.33,2.67,886
10265,0.58,Ideal,F,VVS2,62.2,56.0,5.32,5.35,3.32,2509
16899,0.35,Ideal,H,IF,61.7,54.0,4.55,4.53,2.8,1103
3638,1.02,Premium,D,SI2,59.3,60.0,6.56,6.52,3.88,4583
432,0.51,Good,D,SI2,63.9,55.0,5.1,5.04,3.24,1268
1975,1.21,Premium,G,VS2,62.8,59.0,6.84,6.76,4.27,8402
11501,1.01,Premium,I,SI2,60.5,60.0,6.52,6.5,3.94,4072
11561,0.8,Ideal,I,VS1,62.6,54.0,5.92,5.96,3.72,2842
8321,0.24,Ideal,H,VVS1,62.4,56.0,3.99,4.03,2.5,449
16740,0.71,Very Good,H,VS1,62.1,55.0,5.71,5.72,3.55,2569
8292,1.0,Fair,F,VS2,64.7,59.0,6.22,6.15,4.0,4829
1230,0.3,Very Good,E,SI2,61.6,61.0,4.25,4.29,2.63,421
6031,0.53,Ideal,E,VS2,62.8,57.0,5.19,5.16,3.25,1776
10759,0.7,Premium,E,SI2,63.0,58.0,5.69,5.64,3.57,2335
10238,1.12,Ideal,F,VS2,61.8,55.0,6.63,6.67,4.11,9138
10557,0.41,Ideal,G,VS2,62.2,57.0,4.71,4.74,2.94,827
9546,0.3,Premium,H,VS1,61.3,58.0,4.32,4.29,2.64,675
15776,0.3,Premium,I,VS1,59.1,59.0,4.35,4.38,2.58,473
17369,1.02,Fair,E,SI2,65.3,59.0,6.28,6.22,4.08,3838
4603,1.0,Premium,G,SI2,62.2,57.0,6.29,6.25,3.9,3998
17466,0.53,Very Good,D,SI1,61.4,57.0,5.2,5.26,3.21,1631
6043,0.37,Ideal,F,VS2,61.1,57.0,4.63,4.67,2.84,746
11963,1.25,Ideal,G,IF,60.2,54.0,6.99,7.03,4.22,11511
8701,2.01,Ideal,E,SI2,62.1,57.0,8.0,7.88,4.93,13387
2789,0.36,Good,D,SI1,63.2,56.0,4.52,4.56,2.87,619
13687,1.52,Very Good,H,VS2,59.7,55.0,7.45,7.42,4.44,11681
366,0.73,Ideal,G,VS2,62.5,56.0,5.78,5.74,3.6,2586
10639,0.5,Very Good,G,VVS2,60.0,56.0,5.18,5.21,3.12,2260
26926,0.9,Fair,F,VS1,66.2,55.0,6.11,5.97,4.0,4183
14923,1.2,Premium,F,SI2,59.9,58.0,6.96,6.9,4.15,6055
17675,1.01,Premium,G,SI1,62.1,56.0,6.42,6.36,3.97,4805
2158,0.46,Ideal,E,SI2,61.3,56.0,4.96,5.02,3.06,870
21869,0.36,Ideal,E,VS1,62.0,56.0,4.57,4.59,2.84,852
26418,0.3,Ideal,G,VS1,61.1,56.0,4.36,4.35,2.66,673
22898,2.1,Very Good,I,SI2,60.6,60.0,8.29,8.33,5.04,12612
14083,0.32,Premium,G,VS1,61.4,58.0,4.36,4.4,2.69,645
20127,1.39,Very Good,I,VS1,62.2,57.0,7.17,7.1,4.44,7893
20044,0.3,Ideal,G,VVS1,61.7,57.0,4.31,4.34,2.67,684
18681,1.32,Ideal,I,VVS1,61.0,56.0,7.09,7.07,4.32,8501
24381,0.56,Ideal,G,VVS1,62.0,56.0,5.28,5.3,3.28,2202
14866,0.78,Very Good,I,VS1,60.9,55.0,5.94,5.98,3.63,2694
23667,0.31,Premium,F,VS2,59.7,60.0,4.39,4.42,2.63,625
19964,0.32,Ideal,G,VS1,61.7,55.0,4.43,4.39,2.72,828
705,0.32,Very Good,E,SI1,61.6,56.0,4.39,4.41,2.71,561
15576,0.36,Very Good,E,VS2,59.9,55.0,4.66,4.69,2.8,631
25879,0.53,Ideal,I,VS2,62.2,56.0,5.15,5.2,3.22,1163
16108,0.53,Ideal,G,SI1,63.0,54.0,5.18,5.14,3.25,1273
24051,0.7,Very Good,D,SI1,62.5,63.0,5.7,5.63,3.54,2318
4872,1.06,Very Good,I,SI1,60.2,59.0,6.62,6.67,4.0,4507
19631,1.21,Premium,I,VS2,62.2,59.0,6.79,6.85,4.24,5502
19186,0.51,Ideal,D,VS2,61.5,57.0,5.11,5.14,3.15,1787
17268,0.4,Very Good,D,VS1,63.3,57.0,4.66,4.72,2.97,967
24748,0.5,Very Good,H,VS1,62.5,59.0,5.01,5.04,3.14,1429
12490,0.71,Very Good,J,SI2,60.7,61.0,5.75,5.81,3.51,1805
15290,1.02,Ideal,D,VVS2,62.0,56.0,6.48,6.43,4.0,11167
4077,1.02,Premium,G,SI2,62.5,59.0,6.42,6.37,4.0,4370
15612,0.5,Good,G,SI2,63.8,57.0,4.98,5.02,3.19,1009
24629,1.39,Premium,E,SI2,62.7,58.0,7.11,6.99,4.42,7445
21029,0.72,Ideal,I,VVS2,61.7,55.0,5.71,5.76,3.54,2530
24586,0.61,Ideal,E,VVS2,61.3,54.0,5.51,5.59,3.4,2823
20370,0.3,Premium,D,VS2,61.7,59.0,4.28,4.25,2.63,911
812,0.4,Premium,D,SI2,60.0,58.0,4.8,4.84,2.89,666
21653,0.52,Ideal,D,VS2,62.0,53.0,5.17,5.21,3.22,1701
13540,0.37,Ideal,G,VVS1,61.4,55.0,4.67,4.71,2.88,936
17260,1.05,Ideal,E,VVS2,62.4,56.0,6.52,6.49,4.06,9146
16331,0.51,Ideal,G,VVS2,61.9,55.0,5.14,5.17,3.19,1926
2558,0.73,Ideal,I,VS2,61.7,55.0,5.79,5.82,3.58,2453
26664,0.74,Premium,F,SI1,58.7,58.0,5.93,5.86,3.46,2452
6321,0.38,Ideal,D,VS1,62.2,57.0,4.63,4.66,2.89,1067
18694,1.01,Ideal,H,SI1,62.6,55.0,6.44,6.38,4.01,4965
22349,1.02,Ideal,H,VS2,62.0,55.0,6.47,6.44,4.0,5683
2398,2.2,Ideal,H,SI2,62.6,55.0,8.34,8.31,5.21,14408
12140,0.38,Ideal,I,VVS2,62.0,55.0,4.65,4.67,2.89,836
20580,1.01,Premium,H,SI1,59.8,60.0,6.48,6.52,3.89,4559
11391,1.01,Good,I,VS2,57.1,63.0,6.6,6.56,3.76,3717
6955,0.31,Ideal,D,SI1,62.6,56.0,4.36,4.33,2.72,732
9760,0.27,Premium,H,VVS2,60.7,59.0,4.19,4.21,2.55,486
2863,0.72,Ideal,F,SI2,61.2,58.0,5.72,5.78,3.52,2300
6659,1.0,Premium,D,SI1,61.5,60.0,6.38,6.34,3.91,5488
14392,0.41,Ideal,I,VVS1,62.0,54.5,4.77,4.8,2.97,891
6916,0.57,Ideal,E,VS2,61.6,56.0,5.38,5.33,3.3,1949
4756,0.9,Fair,G,SI2,64.7,58.0,5.94,6.03,3.87,3104
13929,0.7,Very Good,F,SI1,60.3,59.0,5.73,5.82,3.48,2409
21919,0.73,Premium,E,SI1,62.2,59.0,5.77,5.68,3.56,2821
25815,0.4,Premium,H,SI1,62.8,59.0,4.69,4.67,2.94,855
22685,1.21,Very Good,G,VS2,59.5,58.0,6.96,7.03,4.16,7906
17600,0.31,Premium,I,VVS2,62.1,58.0,4.33,4.37,2.7,544
6392,0.41,Very Good,E,SI1,63.1,57.0,4.78,4.73,3.0,904
13026,0.31,Very Good,E,SI1,63.5,57.0,4.32,4.28,2.73,698
15751,0.31,Ideal,G,SI2,62.0,55.0,4.34,4.37,2.7,391
1502,0.42,Ideal,G,VVS1,60.0,57.0,4.86,4.84,2.91,1235
20960,1.01,Very Good,E,VS2,61.1,62.0,6.39,6.5,3.94,6517
13216,1.08,Ideal,H,SI1,60.0,58.0,6.69,6.66,4.01,5867
7036,0.54,Ideal,I,VS2,61.9,56.0,5.2,5.26,3.24,1260
15662,0.5,Very Good,G,VS1,62.9,58.0,5.06,5.08,3.19,1569
24973,0.57,Good,G,VS2,58.2,66.0,5.34,5.45,3.14,1816
20243,0.71,Ideal,D,SI1,63.0,55.0,5.64,5.57,3.53,2694
8668,1.0,Premium,H,VVS2,61.4,59.0,6.49,6.45,3.97,5914
11980,0.35,Ideal,G,VS2,61.3,56.0,4.54,4.58,2.8,646
3317,0.35,Ideal,E,VVS1,61.7,54.0,4.56,4.58,2.82,1000
4410,0.46,Very Good,E,VS2,62.1,57.0,4.89,4.93,3.05,1194
2871,0.54,Ideal,F,VS2,60.1,56.0,5.31,5.28,3.18,1786
6740,0.74,Very Good,H,SI2,62.1,58.0,5.82,5.78,3.6,2222
18931,0.4,Very Good,G,IF,61.0,59.0,4.75,4.79,2.91,1154
8722,0.9,Very Good,F,SI2,60.3,57.0,6.27,6.34,3.8,3519
7596,1.2,Very Good,F,VS2,,55.0,6.75,6.8,4.26,8454
24267,0.71,Ideal,H,VS1,60.3,59.0,5.75,5.79,3.48,2487
3605,1.29,Ideal,G,VS2,61.3,57.0,6.99,7.07,4.31,9243
